branch_id,cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_score
1288,13012,First Community Bank,215 Pleasant Street,BLUEFIELD,Virginia,24605,22698,Hinton Branch,6/7/1999,37.66132585,-80.89242445,Tazewell,52.24307986,Relatively Moderate
1289,13012,First Community Bank,125 N Main St,BLUEFIELD,Virginia,24605,66167,Sparta Branch,10/15/1987,36.50677637,-81.12238722,Tazewell,52.24307986,Relatively Moderate
1290,13012,First Community Bank,8454 Seneca Trail South,BLUEFIELD,Virginia,24605,20493,Lindside Branch,8/30/1989,37.45137,-80.67239397,Tazewell,52.24307986,Relatively Moderate
1291,13012,First Community Bank,101 Sanders Lane,BLUEFIELD,Virginia,24605,47870,Ridgeview Plaza Branch,11/7/2002,37.23849301,-81.25800603,Tazewell,52.24307986,Relatively Moderate
1292,13012,First Community Bank,101 Vermillion St,BLUEFIELD,Virginia,24605,27455,Athens Branch,10/11/2001,37.42351799,-81.01569904,Tazewell,52.24307986,Relatively Moderate
1293,13012,First Community Bank,111 Citizens Dr,BLUEFIELD,Virginia,24605,75035,Beckley Branch-Main,6/12/1995,37.802888,-81.18618201,Tazewell,52.24307986,Relatively Moderate
1294,13012,First Community Bank,3377 East Riverside Drive,BLUEFIELD,Virginia,24605,28681,East Riverside Branch,4/30/1999,37.13383698,-81.49591697,Tazewell,52.24307986,Relatively Moderate
1295,13012,First Community Bank,320 Chase Street,BLUEFIELD,Virginia,24605,17110,Clintwood Branch,7/25/1997,37.14949159,-82.45501317,Tazewell,52.24307986,Relatively Moderate
1296,13012,First Community Bank,145 Ivanhoe Road,BLUEFIELD,Virginia,24605,38974,Fort Chiswell Branch,7/25/1997,36.92924499,-80.94218397,Tazewell,52.24307986,Relatively Moderate
1297,13012,First Community Bank,302 Washington Sq,BLUEFIELD,Virginia,24605,28424,Richlands Branch,9/15/1989,37.09570301,-81.79789799,Tazewell,52.24307986,Relatively Moderate
1298,13012,First Community Bank,2 W Main St,BLUEFIELD,Virginia,24605,119404,Buckhannon Branch,2/18/1981,38.99368901,-80.23077798,Tazewell,52.24307986,Relatively Moderate
1299,13012,First Community Bank,92 N Center St,BLUEFIELD,Virginia,24605,82888,Taylorsville Branch,10/16/1989,35.92449,-81.17542299,Tazewell,52.24307986,Relatively Moderate
1300,13012,First Community Bank,29 S Kerr Ave,BLUEFIELD,Virginia,24605,0,Kerr Avenue Branch,7/12/2004,34.24141,-77.88944697,Tazewell,52.24307986,Relatively Moderate
1301,58827,Oak View National Bank,450 James Madison Hwy,WARRENTON,Virginia,20186,87164,Culpeper Office Branch,8/5/2013,38.48140901,-77.98642299,Fauquier,47.7251034,Relatively Moderate
1302,58827,Oak View National Bank,4174 D Old Stockyard Road,WARRENTON,Virginia,20186,127178,Marshall Office,6/8/2009,38.817309,-77.902165,Fauquier,47.7251034,Relatively Moderate
1303,58827,Oak View National Bank,128 Broadview Ave,WARRENTON,Virginia,20186,313624,Oak View National Bank,6/8/2009,38.72095102,-77.80683502,Fauquier,47.7251034,Relatively Moderate
1304,19011,Legacy Bank,10073 Hurley Road,GRUNDY,Virginia,24614,26392,Hurley Branch,2/2/1976,37.42021712,-82.01907992,Buchanan,46.80241807,Relatively Moderate
1305,21883,TruPoint Bank,"709 Medtech Pkwy, 709 Medtech Pkwy",GRUNDY,Virginia,24614,18333,Johnson City Branch,1/23/2006,36.286572,-82.349663,Buchanan,46.80241807,Relatively Moderate
1306,21883,TruPoint Bank,116 E Main St,GRUNDY,Virginia,24614,37359,Lebanon Branch,4/27/1964,36.90105517,-82.07809542,Buchanan,46.80241807,Relatively Moderate
1307,19011,Legacy Bank,20957 Riverside Dr,GRUNDY,Virginia,24614,186436,Legacy Bank,1/21/1964,37.26253481,-82.10433051,Buchanan,46.80241807,Relatively Moderate
1308,19011,Legacy Bank,498 Cummings St,GRUNDY,Virginia,24614,19691,Abingdon Branch,5/22/2006,36.70194798,-81.973795,Buchanan,46.80241807,Relatively Moderate
1309,19011,Legacy Bank,12660 Governor G C Peery Hwy,GRUNDY,Virginia,24614,19367,Clinch Valley Bank Branch,10/5/2009,37.06383099,-81.74114899,Buchanan,46.80241807,Relatively Moderate
1310,21883,TruPoint Bank,20089 Riverside Dr,GRUNDY,Virginia,24614,122790,Trupoint Bank,1/2/1975,37.25326598,-82.10897498,Buchanan,46.80241807,Relatively Moderate
1311,21883,TruPoint Bank,13250 Governor G C Peery Hwy,GRUNDY,Virginia,24614,18789,Claypool Hill Branch,10/24/2007,37.06597001,-81.73472904,Buchanan,46.80241807,Relatively Moderate
1312,21883,TruPoint Bank,600 E Main St,GRUNDY,Virginia,24614,15230,East Abingdon Branch,5/13/2009,36.71618401,-81.95687696,Buchanan,46.80241807,Relatively Moderate
1313,21883,TruPoint Bank,116 Executive Park,GRUNDY,Virginia,24614,20786,Asheville Branch,2/13/2017,35.598426,-82.54489002,Buchanan,46.80241807,Relatively Moderate
1314,21883,TruPoint Bank,1425 2nd St,GRUNDY,Virginia,24614,36084,Richlands Branch,5/8/1989,37.09474102,-81.79891204,Buchanan,46.80241807,Relatively Moderate
1315,21883,TruPoint Bank,1009 Walnut St,GRUNDY,Virginia,24614,63782,Walnut Street Branch,8/17/1991,37.27808602,-82.09926999,Buchanan,46.80241807,Relatively Moderate
1316,21883,TruPoint Bank,2305 Lee Hwy,GRUNDY,Virginia,24614,23009,Bristol Branch,3/1/1995,36.62769925,-82.15151243,Buchanan,46.80241807,Relatively Moderate
1317,21883,TruPoint Bank,914 W Main St,GRUNDY,Virginia,24614,25649,West Abingdon Branch,8/14/1995,36.702649,-82.00133701,Buchanan,46.80241807,Relatively Moderate
1318,21883,TruPoint Bank,10881 Riverside Dr,GRUNDY,Virginia,24614,33386,Oakwood Branch,3/18/1996,37.211154,-82.00368897,Buchanan,46.80241807,Relatively Moderate
1319,21883,TruPoint Bank,16552 Russell St,GRUNDY,Virginia,24614,41484,St. Paul Branch,9/14/1965,36.90403001,-82.311725,Buchanan,46.80241807,Relatively Moderate
1320,19011,Legacy Bank,U.S. 460 West At Stiltner's Creek,GRUNDY,Virginia,24614,5995,Riverside Drive Branch,1/29/1973,37.302567,-82.106238,Buchanan,46.80241807,Relatively Moderate
1321,35207,Bank of the James,1745 Confederate Blvd,LYNCHBURG,Virginia,24504,42932,Appomattox Branch,10/27/2016,37.35966192,-78.8287925,Lynchburg,44.12981228,Relatively Moderate
1322,35207,Bank of the James,250 Pantops Mountain Rd,LYNCHBURG,Virginia,24504,5777,Westminster-Canterbury Blue Ridge Branch,7/20/2015,38.02967199,-78.43850597,Lynchburg,44.12981228,Relatively Moderate
1323,35207,Bank of the James,3562 Electric Rd,LYNCHBURG,Virginia,24504,19090,Roanoke Electric Road Branch,2/21/2017,37.22617802,-79.99707602,Lynchburg,44.12981228,Relatively Moderate
1324,35207,Bank of the James,501 Ves Rd,LYNCHBURG,Virginia,24504,23628,Westminster-Canterbury Branch,6/25/2010,37.45188631,-79.19039645,Lynchburg,44.12981228,Relatively Moderate
1325,35207,Bank of the James,4105 Boonsboro Rd,LYNCHBURG,Virginia,24504,7766,Peakland Branch,10/3/2022,37.443101,-79.20228401,Lynchburg,44.12981228,Relatively Moderate
1326,35207,Bank of the James,"4935 Boonsboro Rd, Ste C",LYNCHBURG,Virginia,24504,52856,Boonsboro Branch,4/11/2006,37.44706799,-79.22166096,Lynchburg,44.12981228,Relatively Moderate
1327,35207,Bank of the James,4698 S Amherst Hwy,LYNCHBURG,Virginia,24504,70855,Madison Heights Branch,6/5/2002,37.44489402,-79.12034596,Lynchburg,44.12981228,Relatively Moderate
1328,35207,Bank of the James,13 Village Hwy,LYNCHBURG,Virginia,24504,20032,Rustburg Branch,11/13/2019,37.269181,-79.11157497,Lynchburg,44.12981228,Relatively Moderate
1329,35207,Bank of the James,164 S Main St,LYNCHBURG,Virginia,24504,50128,Amherst Branch,1/25/2007,37.58626299,-79.05191502,Lynchburg,44.12981228,Relatively Moderate
1330,35207,Bank of the James,2101 Electric Rd,LYNCHBURG,Virginia,24504,1,Roanoke Oak Grove Branch,6/10/2019,37.24490101,-80.03080798,Lynchburg,44.12981228,Relatively Moderate
1331,35207,Bank of the James,550 E Water St,LYNCHBURG,Virginia,24504,9993,Charlottesville Water St Branch,6/3/2019,38.028874,-78.478692,Lynchburg,44.12981228,Relatively Moderate
1332,35207,Bank of the James,1405 Old Dominion Blvd,LYNCHBURG,Virginia,24504,63908,Bedford Branch,10/1/2008,37.33612902,-79.495859,Lynchburg,44.12981228,Relatively Moderate
1333,35207,Bank of the James,45 S Main St,LYNCHBURG,Virginia,24504,17411,Lexington South Main Branch,1/22/2019,37.78437899,-79.44300297,Lynchburg,44.12981228,Relatively Moderate
1334,35207,Bank of the James,225 Merchant Walk Ave,LYNCHBURG,Virginia,24504,20815,Charlottesville 5Th St Station Branch,12/1/2016,38.01051101,-78.50064102,Lynchburg,44.12981228,Relatively Moderate
1335,35207,Bank of the James,1110 Main St,LYNCHBURG,Virginia,24504,59541,Altavista Branch,11/1/2008,37.11693701,-79.27893601,Lynchburg,44.12981228,Relatively Moderate
1336,35207,Bank of the James,17000 Forest Rd,LYNCHBURG,Virginia,24504,134028,Forest Branch,2/2/2004,37.36747801,-79.259491,Lynchburg,44.12981228,Relatively Moderate
1337,35207,Bank of the James,19792 Main St,LYNCHBURG,Virginia,24504,179,Buchanan Branch,6/3/2024,37.52817401,-79.67905203,Lynchburg,44.12981228,Relatively Moderate
1338,35207,Bank of the James,828 Main St,LYNCHBURG,Virginia,24504,187452,Bank Of The James,7/22/1999,37.415265,-79.14220404,Lynchburg,44.12981228,Relatively Moderate
1339,35207,Bank of the James,5204 Fort Ave,LYNCHBURG,Virginia,24504,58503,Fort Avenue Branch,11/13/2000,37.37738701,-79.18446199,Lynchburg,44.12981228,Relatively Moderate
1340,35207,Bank of the James,1391 S High St,LYNCHBURG,Virginia,24504,42932,Harrisonburg Hight Street Branch,10/5/2015,38.433611,-78.89946203,Lynchburg,44.12981228,Relatively Moderate
1341,23989,Miners Exchange Bank,309 Vanover Ave Ne,COEBURN,Virginia,24230,4506,Wise Branch,6/30/2012,36.97652002,-82.56935998,Wise,43.23894368,Relatively Moderate
1342,23989,Miners Exchange Bank,483 Front St W,COEBURN,Virginia,24230,51327,Miners Exchange Bank,7/8/1982,36.94097601,-82.48245297,Wise,43.23894368,Relatively Moderate
1343,23989,Miners Exchange Bank,"1470 Park Ave., Nw Norton Square Shopping Center, Route 58",COEBURN,Virginia,24230,10828,Norton Branch,11/27/1987,36.93054,-82.64298,Wise,43.23894368,Relatively Moderate
1344,23989,Miners Exchange Bank,"16421 Wise St., Riverside Shopping Center",COEBURN,Virginia,24230,9435,St. Paul Branch,1/24/1993,36.938188,-82.353998,Wise,43.23894368,Relatively Moderate
1345,23989,Miners Exchange Bank,104 Depot St,COEBURN,Virginia,24230,4998,Appalachia Branch,12/13/1995,36.905934,-82.78109004,Wise,43.23894368,Relatively Moderate
1346,10363,Citizens and Farmers Bank,U.S. Route 60 and State Route 607,WEST POINT,Virginia,23181,117142,Norge Branch,11/13/1984,37.372838,-76.77779,King William,35.15749284,Low
1347,10363,Citizens and Farmers Bank,2288 Cartersville Rd,WEST POINT,Virginia,23181,25288,Cartersville Branch,6/21/1985,37.66353102,-78.09296704,King William,35.15749284,Low
1348,10363,Citizens and Farmers Bank,13200 Midlothian Tpke,WEST POINT,Virginia,23181,69074,Midlothian Branch,5/2/1988,37.50308601,-77.64286001,King William,35.15749284,Low
1349,10363,Citizens and Farmers Bank,4901 Millridge Pkwy E,WEST POINT,Virginia,23181,53616,Brandermill Branch,11/1/1993,37.42253198,-77.63781796,King William,35.15749284,Low
1350,10363,Citizens and Farmers Bank,2351 Anderson Hwy,WEST POINT,Virginia,23181,182174,Powhatan Branch,9/17/1973,37.517976,-77.809277,King William,35.15749284,Low
1351,10363,Citizens and Farmers Bank,4820 W Hundred Rd,WEST POINT,Virginia,23181,42896,Chester Branch,3/19/2007,37.35205799,-77.45518098,King William,35.15749284,Low
1352,10363,Citizens and Farmers Bank,12308 Patterson Ave,WEST POINT,Virginia,23181,41375,Patterson Avenue Branch,1/9/2007,37.59856498,-77.631123,King William,35.15749284,Low
1353,10363,Citizens and Farmers Bank,2800 George Washington Mem Hwy,WEST POINT,Virginia,23181,19387,Kiln Creek Branch,5/22/2006,37.12314,-76.456913,King William,35.15749284,Low
1354,10363,Citizens and Farmers Bank,1422 Anderson Hwy,WEST POINT,Virginia,23181,46247,Cumberland Branch,6/16/1998,37.50075601,-78.241677,King William,35.15749284,Low
1355,10363,Citizens and Farmers Bank,1927 C And F Dr,WEST POINT,Virginia,23181,19126,Hampton Branch,2/21/2006,37.05685201,-76.39319,King William,35.15749284,Low
1356,10363,Citizens and Farmers Bank,698 Town Center Dr,WEST POINT,Virginia,23181,40707,City Center Branch,1/26/2004,37.08656183,-76.47428667,King William,35.15749284,Low
1357,10363,Citizens and Farmers Bank,7021 Mechanicsville Tpke,WEST POINT,Virginia,23181,54843,Mechanicsville Branch,9/17/2003,37.61185001,-77.33760099,King William,35.15749284,Low
1358,10363,Citizens and Farmers Bank,3490 Lauderdale Dr,WEST POINT,Virginia,23181,34226,Wellesley Branch,9/27/1999,37.64487198,-77.62776999,King William,35.15749284,Low
1359,10363,Citizens and Farmers Bank,304 E Main St,WEST POINT,Virginia,23181,24373,Charlottesville Branch,7/17/2017,38.03022732,-78.47989868,King William,35.15749284,Low
1360,10363,Citizens and Farmers Bank,100 E Williamsburg Rd,WEST POINT,Virginia,23181,71179,Sandston Branch,12/21/2001,37.52243002,-77.30976402,King William,35.15749284,Low
1361,10363,Citizens and Farmers Bank,15960 Kings Hwy,WEST POINT,Virginia,23181,67674,Montross Branch,6/17/1913,38.09429802,-76.82565002,King William,35.15749284,Low
1362,10363,Citizens and Farmers Bank,8001 W Broad St,WEST POINT,Virginia,23181,56961,West Broad Branch,11/15/1999,37.624606,-77.53011302,King William,35.15749284,Low
1363,10363,Citizens and Farmers Bank,4593 Richmond Rd,WEST POINT,Virginia,23181,37673,Warsaw Branch,6/30/1986,37.96281999,-76.77918703,King William,35.15749284,Low
1364,10363,Citizens and Farmers Bank,1400 Alverser Dr,WEST POINT,Virginia,23181,94477,Alverser Branch,10/17/2001,37.51110598,-77.61517903,King William,35.15749284,Low
1365,10363,Citizens and Farmers Bank,State Route 249,WEST POINT,Virginia,23181,135036,Quinton Branch,4/21/1977,37.528171,-77.153269,King William,35.15749284,Low
1366,10363,Citizens and Farmers Bank,Route 33 and State Route 641,WEST POINT,Virginia,23181,97292,Middlesex Branch,5/21/1979,37.601366,-76.566235,King William,35.15749284,Low
1367,10363,Citizens and Farmers Bank,175 Kings Hwy,WEST POINT,Virginia,23181,32540,Stafford Branch,6/1/1998,38.30009801,-77.44642801,King William,35.15749284,Low
1368,10363,Citizens and Farmers Bank,1100 Jamestown Rd,WEST POINT,Virginia,23181,66647,Jamestown Road Branch,4/10/2000,37.25711198,-76.72606898,King William,35.15749284,Low
1369,10363,Citizens and Farmers Bank,8065 Kings Hwy,WEST POINT,Virginia,23181,51458,King George County Branch,10/2/2000,38.27791199,-77.20870098,King William,35.15749284,Low
1370,10363,Citizens and Farmers Bank,415 14th Street,WEST POINT,Virginia,23181,208850,Citizens And Farmers Bank,2/1/1927,37.53769401,-76.79897503,King William,35.15749284,Low
1371,10363,Citizens and Farmers Bank,Route 5 and Strath Road,WEST POINT,Virginia,23181,94721,Varina Branch,4/17/1995,37.444271,-77.351395,King William,35.15749284,Low
1372,10363,Citizens and Farmers Bank,3920 Lenox Ave,WEST POINT,Virginia,23181,18307,Stonefield Financial Center Branch,8/24/2020,38.067509,-78.488615,King William,35.15749284,Low
1373,10363,Citizens and Farmers Bank,301 S 10th St,WEST POINT,Virginia,23181,53284,Downtown Richmond Financial Center Branch,9/28/2020,37.53445101,-77.43803597,King William,35.15749284,Low
1374,10363,Citizens and Farmers Bank,Longhill and Olde Towne Roads,WEST POINT,Virginia,23181,47669,Longhill Branch,11/17/1988,37.210708,-76.772998,King William,35.15749284,Low
1375,10363,Citizens and Farmers Bank,402 William St,WEST POINT,Virginia,23181,14358,Fredericksburg Branch,12/14/2022,38.302671,-77.46177704,King William,35.15749284,Low
1376,10363,Citizens and Farmers Bank,Routes 60 and 155,WEST POINT,Virginia,23181,199030,Providence Forge Branch,9/15/1971,37.438849,-77.043626,King William,35.15749284,Low
1377,6913,Pioneer Bank,890 W Market St,STANLEY,Virginia,22851,12664,Harrisonburg Branch,8/30/1999,38.45205998,-78.88289603,Page,28.09417754,Low
1378,6913,Pioneer Bank,800 E Main St,STANLEY,Virginia,22851,70930,Luray Branch,8/7/1989,38.665882,-78.44570099,Page,28.09417754,Low
1379,6913,Pioneer Bank,"630 Peter Jefferson Pkwy, Ste 190",STANLEY,Virginia,22851,12397,Charlottesville  Branch,3/21/2005,38.02132898,-78.43955798,Page,28.09417754,Low
1380,6913,Pioneer Bank,511 S 3rd St,STANLEY,Virginia,22851,36603,Shenandoah Branch,12/18/1972,38.47956511,-78.61447806,Page,28.09417754,Low
1381,6913,Pioneer Bank,58 Stoneridge Dr N,STANLEY,Virginia,22851,35248,Ruckersville Branch,6/30/2013,38.23404702,-78.37135401,Page,28.09417754,Low
1382,6913,Pioneer Bank,252 E Main St,STANLEY,Virginia,22851,103424,Pioneer Bank,12/3/1909,38.57506701,-78.50259299,Page,28.09417754,Low
1383,58563,Select Bank,7113 Timberlake Rd,FOREST,Virginia,24551,51027,Timberlake Office Branch,12/10/2007,37.362421,-79.21020399,Bedford,27.13967547,Low
1384,58563,Select Bank,3158 S Church Street,FOREST,Virginia,24551,35921,Huffman Mill Road Burlington Branch,8/13/2019,36.0801743,-79.49906658,Bedford,27.13967547,Low
1385,58563,Select Bank,1111 Greenville Ave,FOREST,Virginia,24551,19719,Staunton Office Branch,10/30/2020,38.13111888,-79.06238133,Bedford,27.13967547,Low
1386,58563,Select Bank,4925 Boonsboro Rd,FOREST,Virginia,24551,51607,Boonsboro Office Branch,6/18/2018,37.44658301,-79.21970898,Bedford,27.13967547,Low
1387,58563,Select Bank,1387 American Way,FOREST,Virginia,24551,23747,Bedford Office Branch,8/29/2005,37.32692301,-79.50232899,Bedford,27.13967547,Low
1388,58563,Select Bank,211 Gristmill Dr,FOREST,Virginia,24551,246841,Select Bank,6/4/2007,37.37539601,-79.24534503,Bedford,27.13967547,Low
1389,34755,Virginia National Bank,"3119 Valley Ave, Ste 102",CHARLOTTESVILLE,Virginia,22902,43326,Creekside Office,12/29/2003,39.14203298,-78.19115701,Charlottesville,26.82150811,Low
1390,34755,Virginia National Bank,301 E Water St,CHARLOTTESVILLE,Virginia,22902,0,Downtown Drive-Thru,12/3/2019,38.02987199,-78.479959,Charlottesville,26.82150811,Low
1391,34755,Virginia National Bank,222 E Main St,CHARLOTTESVILLE,Virginia,22902,151090,Virginia National Bank,7/29/1998,38.03011699,-78.48026704,Charlottesville,26.82150811,Low
1392,34755,Virginia National Bank,6464 Main St,CHARLOTTESVILLE,Virginia,22902,29022,The Plains Branch,9/1/1926,38.86166599,-77.77300599,Charlottesville,26.82150811,Low
1393,34755,Virginia National Bank,87 W Lee Hwy,CHARLOTTESVILLE,Virginia,22902,282852,View Tree Branch,10/18/1960,38.72867302,-77.793731,Charlottesville,26.82150811,Low
1394,34755,Virginia National Bank,404 People Pl,CHARLOTTESVILLE,Virginia,22902,365540,Pantops Office Branch,4/28/2008,38.03341699,-78.453741,Charlottesville,26.82150811,Low
1395,34755,Virginia National Bank,1900 Arlington Blvd,CHARLOTTESVILLE,Virginia,22902,162713,Barracks Road Office,12/21/1999,38.04775201,-78.50432,Charlottesville,26.82150811,Low
1396,34755,Virginia National Bank,3543 Catlett Rd,CHARLOTTESVILLE,Virginia,22902,54874,Catlett Branch,11/18/1971,38.65481298,-77.64138899,Charlottesville,26.82150811,Low
1397,34755,Virginia National Bank,5119 Lee Hwy,CHARLOTTESVILLE,Virginia,22902,78848,New Baltimore Branch,6/19/1973,38.76609398,-77.71594602,Charlottesville,26.82150811,Low
1398,34755,Virginia National Bank,1401 Roseneath Rd,CHARLOTTESVILLE,Virginia,22902,14553,Roseneath Branch,3/1/2022,37.56908398,-77.47424797,Charlottesville,26.82150811,Low
1399,34755,Virginia National Bank,8091 Sudley Rd,CHARLOTTESVILLE,Virginia,22902,42514,Manassas Branch,5/21/1999,38.78078976,-77.51051253,Charlottesville,26.82150811,Low
1400,34755,Virginia National Bank,8780 Centreville Rd,CHARLOTTESVILLE,Virginia,22902,16323,Centereville Road Branch,10/1/2014,38.764853,-77.45818598,Charlottesville,26.82150811,Low
1401,34755,Virginia National Bank,15240 Washington St,CHARLOTTESVILLE,Virginia,22902,82686,Haymarket Branch,12/7/2009,38.81532588,-77.64146635,Charlottesville,26.82150811,Low
1402,34755,Virginia National Bank,6207 Station Dr,CHARLOTTESVILLE,Virginia,22902,50463,Bealeton Branch,5/18/2004,38.57590202,-77.76414799,Charlottesville,26.82150811,Low
1403,6821,The National Bank of Blacksburg,900 N Main St,BLACKSBURG,Virginia,24060,55151,North Branch,7/17/1968,37.23717613,-80.42088886,Montgomery,26.40789055,Low
1404,6821,The National Bank of Blacksburg,100 S Main St,BLACKSBURG,Virginia,24060,269017,The National Bank Of Blacksburg,1891-01-01,37.22901999,-80.41396104,Montgomery,26.40789055,Low
1405,6821,The National Bank of Blacksburg,370 Virginia Ave,BLACKSBURG,Virginia,24060,21622,Rich Creek Branch,4/18/1997,37.37331753,-80.85991557,Montgomery,26.40789055,Low
1406,6821,The National Bank of Blacksburg,506 E Stuart Dr,BLACKSBURG,Virginia,24060,34501,Galax Branch,6/30/1987,36.67170901,-80.91767897,Montgomery,26.40789055,Low
1407,6821,The National Bank of Blacksburg,2001 Norwood Street,BLACKSBURG,Virginia,24060,46544,2001 Norwood Street Branch,1/1/1920,37.134075,-80.575168,Montgomery,26.40789055,Low
1408,6821,The National Bank of Blacksburg,611 Snidow St,BLACKSBURG,Virginia,24060,44322,Pembroke Branch,8/1/1932,37.32013199,-80.63337001,Montgomery,26.40789055,Low
1409,6821,The National Bank of Blacksburg,250 N Washington Ave,BLACKSBURG,Virginia,24060,27575,250 N Washington Avenue Branch,1/1/1919,37.04866901,-80.778905,Montgomery,26.40789055,Low
1410,6821,The National Bank of Blacksburg,185 E Main St,BLACKSBURG,Virginia,24060,125250,185 E. Main Street Branch,6/30/1987,36.95024099,-81.08265,Montgomery,26.40789055,Low
1411,6821,The National Bank of Blacksburg,120 Peppers Fry Rd Ne,BLACKSBURG,Virginia,24060,94105,Market Place Branch,10/2/1989,37.16341399,-80.42175202,Montgomery,26.40789055,Low
1412,6821,The National Bank of Blacksburg,101 Hubbard St,BLACKSBURG,Virginia,24060,82257,Hubbard Street Branch,8/28/1989,37.20856102,-80.39979998,Montgomery,26.40789055,Low
1413,6821,The National Bank of Blacksburg,201 Main Street,BLACKSBURG,Virginia,24060,104994,Pearisburg Branch,5/12/1989,37.32521,-80.734559,Montgomery,26.40789055,Low
1414,6821,The National Bank of Blacksburg,U.S.Route 11,BLACKSBURG,Virginia,24060,38142,Us Route 11 Branch,1/1/1920,37.133255,-80.687941,Montgomery,26.40789055,Low
1415,6821,The National Bank of Blacksburg,400 Lew Dewitt Blvd,BLACKSBURG,Virginia,24060,82863,Frontier Community Bank Branch,6/1/2024,38.075118,-78.93360596,Montgomery,26.40789055,Low
1416,6821,The National Bank of Blacksburg,6000 Boonsboro Rd,BLACKSBURG,Virginia,24060,11998,Lynchburg Branch,12/1/2021,37.44871701,-79.25947801,Montgomery,26.40789055,Low
1417,6821,The National Bank of Blacksburg,3600 S Main St,BLACKSBURG,Virginia,24060,47891,South Main Branch,9/7/1984,37.187776,-80.40775801,Montgomery,26.40789055,Low
1418,6821,The National Bank of Blacksburg,1155 Claypool Hill Mall Rd,BLACKSBURG,Virginia,24060,20775,Claypool Hill Branch,9/26/2003,37.067852,-81.75608797,Montgomery,26.40789055,Low
1419,6821,The National Bank of Blacksburg,1905 Front St,BLACKSBURG,Virginia,24060,22152,Richlands Branch,8/11/2000,37.09442498,-81.80132401,Montgomery,26.40789055,Low
1420,6821,The National Bank of Blacksburg,1013 Richmond Ave,BLACKSBURG,Virginia,24060,31650,Staunton Branch,11/9/2016,38.13842606,-79.04714873,Montgomery,26.40789055,Low
1421,6821,The National Bank of Blacksburg,102 Wall St Sw,BLACKSBURG,Virginia,24060,17509,Abingdon Office,1/1/1920,36.70866302,-81.979893,Montgomery,26.40789055,Low
1422,6821,The National Bank of Blacksburg,115 Shire Ln,BLACKSBURG,Virginia,24060,28296,Fourway Branch,7/15/1974,37.13355698,-81.49804899,Montgomery,26.40789055,Low
1423,6821,The National Bank of Blacksburg,900 Memorial Dr,BLACKSBURG,Virginia,24060,122813,Memorial Drive Branch,8/29/1994,37.065149,-80.76293998,Montgomery,26.40789055,Low
1424,6821,The National Bank of Blacksburg,2070 Leatherwood Ln,BLACKSBURG,Virginia,24060,32652,Westgate Branch,7/20/1964,37.24380399,-81.24024101,Montgomery,26.40789055,Low
1425,6821,The National Bank of Blacksburg,46 N Franklin St,BLACKSBURG,Virginia,24060,81659,Christiansburg Branch,7/27/2003,37.13072801,-80.410445,Montgomery,26.40789055,Low
1426,6821,The National Bank of Blacksburg,900 Hethwood Blvd,BLACKSBURG,Virginia,24060,57546,Hethwood Branch,9/3/1974,37.21839199,-80.45304501,Montgomery,26.40789055,Low
1427,6821,The National Bank of Blacksburg,144 Main St,BLACKSBURG,Virginia,24060,67294,Tazewell Main Street Branch,1889-09-01,37.116338,-81.51923198,Montgomery,26.40789055,Low
1428,6821,The National Bank of Blacksburg,196 Market St,BLACKSBURG,Virginia,24060,28246,Cumberland Park Branch,7/1/1994,37.13435402,-81.49209197,Montgomery,26.40789055,Low
1429,6821,The National Bank of Blacksburg,511 Virginia Ave,BLACKSBURG,Virginia,24060,52168,Bluefield Branch,7/1/1964,37.25278201,-81.27040203,Montgomery,26.40789055,Low
1430,6139,Touchstone Bank,4700 Owens Way,MC KENNEY,Virginia,23872,36755,Prince George Branch,6/15/2006,37.254067,-77.318217,DINWIDDIE,24.11708559,Low
1431,6139,Touchstone Bank,4200 Gasburg Road,MC KENNEY,Virginia,23872,34646,Gasburg Branch,8/9/2002,36.566591,-77.890966,DINWIDDIE,24.11708559,Low
1432,6139,Touchstone Bank,800 N Mecklenburg Ave,MC KENNEY,Virginia,23872,90495,South Hill Branch,12/13/1999,36.73403499,-78.12162803,DINWIDDIE,24.11708559,Low
1433,6139,Touchstone Bank,200 Johnson Creek Dr,MC KENNEY,Virginia,23872,29345,Rivers Bend Branch,9/27/2011,37.348106,-77.357966,DINWIDDIE,24.11708559,Low
1434,11580,The Bank of Southside Virginia,17208 Halligan Park Rd,CARSON,Virginia,23830,52646,The Bank Of Southside Virginia,8/10/1911,37.03569701,-77.39545498,DINWIDDIE,24.11708559,Low
1435,6139,Touchstone Bank,3115 Boulevard,MC KENNEY,Virginia,23872,56616,Colonial Heights Branch,8/13/2003,37.27073802,-77.411407,DINWIDDIE,24.11708559,Low
1436,6139,Touchstone Bank,6300 River Rd,MC KENNEY,Virginia,23872,56136,Matoaca Branch,4/15/1998,37.23106899,-77.47794196,DINWIDDIE,24.11708559,Low
1437,6139,Touchstone Bank,701 Virginia Ave,MC KENNEY,Virginia,23872,32599,Clarksville Branch,5/10/2018,36.622294,-78.55985799,DINWIDDIE,24.11708559,Low
1438,6139,Touchstone Bank,202 N Main St,MC KENNEY,Virginia,23872,25321,Lousiburg Branch,12/21/2015,36.10025901,-78.29978597,DINWIDDIE,24.11708559,Low
